Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.3363-9161-4989-92304,"Jul 10, 2021",6:11:29 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,HWCLT,PH,,1103,PHP,-44.25,0.016815,EUR,-0.74
GPA.3333-2018-5662-47862,"Jul 10, 2021",8:44:25 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,nobleltetmo,US,CA,92131,USD,3.49,0.841950,EUR,2.94
GPA.3333-2018-5662-47862,"Jul 10, 2021",8:44:25 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,nobleltetmo,US,CA,92131,USD,-0.52,0.841950,EUR,-0.44
GPA.3361-3463-7646-10917,"Jul 10, 2021",8:45:05 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,nobleltetmo,US,CA,92131,USD,5.49,0.841950,EUR,4.62
GPA.3361-3463-7646-10917,"Jul 10, 2021",8:45:05 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,nobleltetmo,US,CA,92131,USD,-0.82,0.841950,EUR,-0.69
GPA.3353-2453-2829-53255,"Jul 10, 2021",10:36:30 PM PDT,,Charge,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,cruiserlteatt,US,CT,06010,USD,2.49,0.841950,EUR,2.10
GPA.3353-2453-2829-53255,"Jul 10, 2021",10:36:30 PM PDT,,Google fee,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,cruiserlteatt,US,CT,06010,USD,-0.37,0.841950,EUR,-0.31
GPA.3392-9695-5247-71717,"Jul 11, 2021",12:22:49 AM PDT,,Charge,,Site Crawler,com.vansteinengroentjes.apps.sitecrawler,0,,beyond2q,US,LA,70506,USD,3.49,0.841950,EUR,2.94
GPA.3392-9695-5247-71717,"Jul 11, 2021",12:22:49 AM PDT,,Google fee,,Site Crawler,com.vansteinengroentjes.apps.sitecrawler,0,,beyond2q,US,LA,70506,USD,-0.52,0.841950,EUR,-0.44
GPA.3322-7201-7282-88084,"Jul 11, 2021",7:43:23 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,Seattle_VZW,US,GA,30297,USD,5.49,0.841950,EUR,4.62
GPA.3322-7201-7282-88084,"Jul 11, 2021",7:43:23 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,Seattle_VZW,US,GA,30297,USD,-0.82,0.841950,EUR,-0.69
GPA.3330-7923-2210-64881,"Jul 11, 2021",7:43:37 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,Seattle_VZW,US,GA,30297,USD,3.49,0.841950,EUR,2.94
GPA.3330-7923-2210-64881,"Jul 11, 2021",7:43:37 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,Seattle_VZW,US,GA,30297,USD,-0.52,0.841950,EUR,-0.44
GPA.3355-4747-8437-03539,"Jul 11, 2021",11:27:00 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,PVT-R78-3288,US,MO,64733,USD,5.49,0.841950,EUR,4.62
GPA.3355-4747-8437-03539,"Jul 11, 2021",11:27:00 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,PVT-R78-3288,US,MO,64733,USD,-0.82,0.841950,EUR,-0.69
GPA.3376-5102-0343-61943,"Jul 11, 2021",12:13:58 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,curtana,ES,BARCELONA,08027,EUR,3.50,1.000000,EUR,3.50
GPA.3361-4434-0372-32066,"Jul 11, 2021",12:15:16 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,curtana,ES,BARCELONA,08027,EUR,2.10,1.000000,EUR,2.10
GPA.3312-6179-1440-62716,"Jul 11, 2021",1:57:30 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c2q,US,IL,62353,USD,5.49,0.842150,EUR,4.62
GPA.3312-6179-1440-62716,"Jul 11, 2021",1:57:30 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c2q,US,IL,62353,USD,-0.82,0.842150,EUR,-0.69
GPA.3304-2654-6994-64601,"Jul 11, 2021",1:58:00 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,c2q,US,IL,62353,USD,3.49,0.842150,EUR,2.94
GPA.3304-2654-6994-64601,"Jul 11, 2021",1:58:00 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,c2q,US,IL,62353,USD,-0.52,0.842150,EUR,-0.44
GPA.3357-9705-1886-59378,"Jul 11, 2021",2:04:08 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,t2q,US,WI,54937,USD,5.49,0.842100,EUR,4.62
GPA.3357-9705-1886-59378,"Jul 11, 2021",2:04:08 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,t2q,US,WI,54937,USD,-0.82,0.842100,EUR,-0.69
GPA.3322-9743-7297-84437,"Jul 11, 2021",2:04:58 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,t2q,US,WI,54937,USD,3.49,0.842100,EUR,2.94
GPA.3322-9743-7297-84437,"Jul 11, 2021",2:04:58 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,t2q,US,WI,54937,USD,-0.52,0.842100,EUR,-0.44
GPA.3333-8922-1279-71021,"Jul 11, 2021",2:17:53 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,gts7xlwifi,US,IL,62353,USD,5.49,0.842100,EUR,4.62
GPA.3333-8922-1279-71021,"Jul 11, 2021",2:17:53 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,gts7xlwifi,US,IL,62353,USD,-0.82,0.842100,EUR,-0.69
GPA.3392-2572-7232-68784,"Jul 11, 2021",2:34:53 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,star2lte,GB,,BN1 6RA,GBP,2.97,1.170200,EUR,3.48
GPA.3310-2026-7741-22418,"Jul 11, 2021",2:37:25 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,greatqlte,US,PA,18255,USD,5.49,0.842100,EUR,4.62
GPA.3310-2026-7741-22418,"Jul 11, 2021",2:37:25 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,greatqlte,US,PA,18255,USD,-0.82,0.842100,EUR,-0.69
GPA.3387-3624-7616-59384,"Jul 11, 2021",2:52:28 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,star2lte,GB,,BN1 6RA,GBP,1.84,1.170200,EUR,2.15
GPA.3379-3430-6352-03361,"Jul 11, 2021",5:33:36 PM PDT,,Charge,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,p3q,US,NY,11220,USD,2.49,0.842050,EUR,2.10
GPA.3379-3430-6352-03361,"Jul 11, 2021",5:33:36 PM PDT,,Google fee,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,p3q,US,NY,11220,USD,-0.37,0.842050,EUR,-0.31
GPA.3369-9825-1642-39137,"Jul 11, 2021",5:58:45 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,ali,US,IN,47117,USD,5.49,0.842050,EUR,4.62
GPA.3369-9825-1642-39137,"Jul 11, 2021",5:58:45 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,ali,US,IN,47117,USD,-0.82,0.842050,EUR,-0.69
GPA.3305-6700-0270-88222,"Jul 11, 2021",7:07:35 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond0q,US,WI,54935,USD,3.49,0.842100,EUR,2.94
GPA.3305-6700-0270-88222,"Jul 11, 2021",7:07:35 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond0q,US,WI,54935,USD,-0.52,0.842100,EUR,-0.44
GPA.3337-6833-2060-91405,"Jul 11, 2021",7:52:56 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,walleye,US,TX,76306,USD,5.49,0.842100,EUR,4.62
GPA.3337-6833-2060-91405,"Jul 11, 2021",7:52:56 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,walleye,US,TX,76306,USD,-0.82,0.842100,EUR,-0.69
GPA.3313-5953-6466-66486,"Jul 11, 2021",8:04:53 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,mdh50lm,US,WA,98499,USD,5.49,0.842350,EUR,4.62
GPA.3313-5953-6466-66486,"Jul 11, 2021",8:04:53 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,mdh50lm,US,WA,98499,USD,-0.82,0.842350,EUR,-0.69
GPA.3395-6326-9493-91875,"Jul 11, 2021",9:24:21 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqltesq,US,MD,20827,USD,5.49,0.842350,EUR,4.62
GPA.3395-6326-9493-91875,"Jul 11, 2021",9:24:21 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqltesq,US,MD,20827,USD,-0.82,0.842350,EUR,-0.69
GPA.3370-9433-6424-29726,"Jul 12, 2021",8:53:15 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,x1q,US,UT,84067,USD,5.49,0.842800,EUR,4.63
GPA.3370-9433-6424-29726,"Jul 12, 2021",8:53:15 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,x1q,US,UT,84067,USD,-0.82,0.842800,EUR,-0.69
GPA.3339-1513-0563-36365,"Jul 12, 2021",9:03:36 AM PDT,,Charge,,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,unlockcharactermanager,p3q,US,NY,11220,USD,1.99,0.842800,EUR,1.68
GPA.3339-1513-0563-36365,"Jul 12, 2021",9:03:36 AM PDT,,Google fee,,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,unlockcharactermanager,p3q,US,NY,11220,USD,-0.30,0.842800,EUR,-0.25
GPA.3380-1948-5195-16896,"Jul 12, 2021",10:40:27 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,foles,US,GA,30519,USD,3.49,0.843350,EUR,2.94
GPA.3380-1948-5195-16896,"Jul 12, 2021",10:40:27 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,foles,US,GA,30519,USD,-0.52,0.843350,EUR,-0.44
GPA.3370-9971-3660-59859,"Jul 12, 2021",12:09:04 PM PDT,,Charge,,Site Crawler,com.vansteinengroentjes.apps.sitecrawler,0,,sunny,US,MT,59860,USD,3.49,0.843200,EUR,2.94
GPA.3370-9971-3660-59859,"Jul 12, 2021",12:09:04 PM PDT,,Google fee,,Site Crawler,com.vansteinengroentjes.apps.sitecrawler,0,,sunny,US,MT,59860,USD,-0.52,0.843200,EUR,-0.44
GPA.3338-8753-0678-87606,"Jul 12, 2021",2:56:16 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,sofiap,US,CA,90650,USD,3.49,0.843150,EUR,2.94
GPA.3338-8753-0678-87606,"Jul 12, 2021",2:56:16 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,sofiap,US,CA,90650,USD,-0.52,0.843150,EUR,-0.44
GPA.3397-5796-8543-60229,"Jul 12, 2021",4:57:47 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a71xq,US,CA,96001,USD,5.49,0.843000,EUR,4.63
GPA.3397-5796-8543-60229,"Jul 12, 2021",4:57:47 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a71xq,US,CA,96001,USD,-0.82,0.843000,EUR,-0.69
GPA.3392-7556-1610-86513,"Jul 12, 2021",5:26:59 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,bonito,US,IN,46526,USD,3.49,0.842950,EUR,2.94
GPA.3392-7556-1610-86513,"Jul 12, 2021",5:26:59 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,bonito,US,IN,46526,USD,-0.52,0.842950,EUR,-0.44
GPA.3353-7340-8885-65474,"Jul 12, 2021",5:33:14 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,bonito,US,IN,46526,USD,5.49,0.842950,EUR,4.63
GPA.3353-7340-8885-65474,"Jul 12, 2021",5:33:14 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,bonito,US,IN,46526,USD,-0.82,0.842950,EUR,-0.69
GPA.3320-7914-1050-52841,"Jul 12, 2021",6:49:18 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqltecs,CA,AB,T6j6g6,CAD,7.49,0.676770,EUR,5.07
GPA.3320-7914-1050-52841,"Jul 12, 2021",6:49:18 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqltecs,CA,AB,T6j6g6,CAD,-1.12,0.676770,EUR,-0.76
GPA.3310-2339-4591-11632,"Jul 13, 2021",12:24:41 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dreamqltesq,US,TX,78023,USD,5.49,0.843250,EUR,4.63
GPA.3310-2339-4591-11632,"Jul 13, 2021",12:24:41 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dreamqltesq,US,TX,78023,USD,-0.82,0.843250,EUR,-0.69
GPA.3313-5578-0315-35689,"Jul 13, 2021",4:07:17 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,surfna,US,KY,41098,USD,3.49,0.844450,EUR,2.95
GPA.3313-5578-0315-35689,"Jul 13, 2021",4:07:17 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,surfna,US,KY,41098,USD,-0.52,0.844450,EUR,-0.44
GPA.3378-4806-6130-32532,"Jul 13, 2021",7:30:57 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,r8q,GB,,PH165SB,GBP,1.84,1.172300,EUR,2.16
GPA.3393-7128-3103-74617,"Jul 13, 2021",7:31:16 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,GB,,PH165SB,GBP,2.97,1.172300,EUR,3.48
GPA.3333-4389-7359-50384,"Jul 13, 2021",7:37:44 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,d1,DE,,63263,EUR,2.13,1.000000,EUR,2.13
GPA.3334-5396-5471-22402,"Jul 13, 2021",9:20:31 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,OnePlus8TTMO,US,FL,34758,USD,3.49,0.845950,EUR,2.95
GPA.3334-5396-5471-22402,"Jul 13, 2021",9:20:31 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,OnePlus8TTMO,US,FL,34758,USD,-0.52,0.845950,EUR,-0.44
GPA.3349-1495-6228-36596,"Jul 13, 2021",12:24:50 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c2q,US,CO,80530,USD,5.49,0.848550,EUR,4.66
GPA.3349-1495-6228-36596,"Jul 13, 2021",12:24:50 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c2q,US,CO,80530,USD,-0.82,0.848550,EUR,-0.70
GPA.3328-1881-9197-81261,"Jul 13, 2021",1:50:06 PM PDT,,Charge,,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,unlockcharactermanager,greatlte,GB,,PO4 9AL,GBP,1.33,1.173000,EUR,1.56
GPA.3354-8910-9310-59526,"Jul 13, 2021",2:53:20 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,I3113,GB,,TS20 2LF,GBP,2.97,1.172900,EUR,3.48
GPA.3368-8501-0950-55812,"Jul 13, 2021",2:59:42 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,j7topeltetfnvzw,US,OH,44830,USD,5.49,0.849100,EUR,4.66
GPA.3368-8501-0950-55812,"Jul 13, 2021",2:59:42 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,j7topeltetfnvzw,US,OH,44830,USD,-0.82,0.849100,EUR,-0.70
GPA.3395-3095-8715-69915,"Jul 13, 2021",3:23:58 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sofiap,US,TX,76180,USD,5.49,0.849200,EUR,4.66
GPA.3395-3095-8715-69915,"Jul 13, 2021",3:23:58 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sofiap,US,TX,76180,USD,-0.82,0.849200,EUR,-0.70
GPA.3303-9733-0225-75351,"Jul 13, 2021",10:03:09 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,r8q,US,UT,84729,USD,3.49,0.848650,EUR,2.96
GPA.3303-9733-0225-75351,"Jul 13, 2021",10:03:09 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,r8q,US,UT,84729,USD,-0.52,0.848650,EUR,-0.44
GPA.3333-0037-4261-80915,"Jul 13, 2021",10:07:47 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,US,UT,84729,USD,5.49,0.848650,EUR,4.66
GPA.3333-0037-4261-80915,"Jul 13, 2021",10:07:47 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,US,UT,84729,USD,-0.82,0.848650,EUR,-0.70
GPA.3346-3661-4143-06622,"Jul 14, 2021",12:55:41 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,RCT6A03W13,US,TX,79735,USD,3.49,0.848300,EUR,2.96
GPA.3346-3661-4143-06622,"Jul 14, 2021",12:55:41 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,RCT6A03W13,US,TX,79735,USD,-0.52,0.848300,EUR,-0.44
GPA.3315-3388-8493-14630,"Jul 14, 2021",8:59:34 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starlte,NL,,8531CV,EUR,3.50,1.000000,EUR,3.50
GPA.3337-4795-2736-78820,"Jul 14, 2021",1:13:07 PM PDT,,Charge,,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,unlockcharactermanager,a71xq,US,KS,67207,USD,1.99,0.845250,EUR,1.68
GPA.3337-4795-2736-78820,"Jul 14, 2021",1:13:07 PM PDT,,Google fee,,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,unlockcharactermanager,a71xq,US,KS,67207,USD,-0.30,0.845250,EUR,-0.25
GPA.3311-8534-7733-83876,"Jul 14, 2021",3:11:35 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,begonia,MX,CDMX,04240,MXN,93.97,0.042514,EUR,3.99
GPA.3311-8534-7733-83876,"Jul 14, 2021",3:11:35 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,begonia,MX,CDMX,04240,MXN,-14.10,0.042514,EUR,-0.60
GPA.3382-1042-5903-66641,"Jul 14, 2021",3:20:25 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a71xq,US,KS,67207,USD,5.49,0.844750,EUR,4.64
GPA.3382-1042-5903-66641,"Jul 14, 2021",3:20:25 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a71xq,US,KS,67207,USD,-0.82,0.844750,EUR,-0.69
GPA.3398-9598-5711-96444,"Jul 14, 2021",5:09:20 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,cv1,US,OH,45118,USD,3.49,0.844850,EUR,2.95
GPA.3398-9598-5711-96444,"Jul 14, 2021",5:09:20 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,cv1,US,OH,45118,USD,-0.52,0.844850,EUR,-0.44
GPA.3366-9142-2281-89132,"Jul 14, 2021",5:22:25 PM PDT,,Charge,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,cv1,US,OH,45118,USD,2.49,0.844850,EUR,2.10
GPA.3366-9142-2281-89132,"Jul 14, 2021",5:22:25 PM PDT,,Google fee,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,cv1,US,OH,45118,USD,-0.37,0.844850,EUR,-0.31
GPA.3331-9998-9678-67692,"Jul 14, 2021",10:50:31 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,alphalm,US,WI,54652,USD,3.49,0.845150,EUR,2.95
GPA.3331-9998-9678-67692,"Jul 14, 2021",10:50:31 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,alphalm,US,WI,54652,USD,-0.52,0.845150,EUR,-0.44
GPA.3383-0932-9595-52417,"Jul 15, 2021",12:21:54 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,kukui_cheets,US,CA,91325,USD,3.49,0.844400,EUR,2.95
GPA.3383-0932-9595-52417,"Jul 15, 2021",12:21:54 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,kukui_cheets,US,CA,91325,USD,-0.52,0.844400,EUR,-0.44
GPA.3325-0960-3712-79123,"Jul 15, 2021",12:22:17 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,kukui_cheets,US,CA,91325,USD,5.49,0.844400,EUR,4.64
GPA.3325-0960-3712-79123,"Jul 15, 2021",12:22:17 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,kukui_cheets,US,CA,91325,USD,-0.82,0.844400,EUR,-0.69
GPA.3363-4034-0881-60150,"Jul 15, 2021",4:49:46 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,star2qltesq,US,NE,68135,USD,5.49,0.844450,EUR,4.64
GPA.3363-4034-0881-60150,"Jul 15, 2021",4:49:46 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,star2qltesq,US,NE,68135,USD,-0.82,0.844450,EUR,-0.69
GPA.3342-0547-6096-92250,"Jul 15, 2021",10:41:28 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,HWJAT-M,MX,,97203,MXN,93.97,0.042435,EUR,3.99
GPA.3342-0547-6096-92250,"Jul 15, 2021",10:41:28 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,HWJAT-M,MX,,97203,MXN,-14.10,0.042435,EUR,-0.60
GPA.3351-8558-0399-64528,"Jul 15, 2021",11:06:16 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,y2s,GB,,OX26 6TT,GBP,2.97,1.171300,EUR,3.48
GPA.3381-5661-7499-41365,"Jul 15, 2021",11:08:13 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,begonia,ID,JAWA TIMUR,,IDR,80000.00,0.000059,EUR,4.68
