Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency),Base Plan ID,Offer ID
GPA.3322-9680-4725-85144,"Oct 15, 2021",10:28:10 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,q2q,AU,,6722,AUD,7.26,0.639860,EUR,4.65,,
GPA.3322-9680-4725-85144,"Oct 15, 2021",10:28:10 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,q2q,AU,,6722,AUD,-1.09,0.639860,EUR,-0.70,,
GPA.3336-9420-9739-14893,"Oct 16, 2021",1:01:21 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,x1s,AU,,3797,AUD,4.35,0.639860,EUR,2.78,,
GPA.3336-9420-9739-14893,"Oct 16, 2021",1:01:21 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,x1s,AU,,3797,AUD,-0.65,0.639860,EUR,-0.42,,
GPA.3348-7278-7747-07022,"Oct 16, 2021",2:26:17 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,jackpotlte,UA,Дніпропетровська область,49094,UAH,149.99,0.032727,EUR,4.91,,
GPA.3348-7278-7747-07022,"Oct 16, 2021",2:26:17 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,jackpotlte,UA,Дніпропетровська область,49094,UAH,-22.50,0.032727,EUR,-0.74,,
GPA.3318-7875-5833-47072,"Oct 16, 2021",3:00:24 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beryllium,US,NH,03038,USD,5.49,0.862150,EUR,4.73,,
GPA.3318-7875-5833-47072,"Oct 16, 2021",3:00:24 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beryllium,US,NH,03038,USD,-0.82,0.862150,EUR,-0.71,,
GPA.3327-2711-8868-35387,"Oct 16, 2021",3:42:12 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,mdh5lm,US,SC,29607,USD,5.49,0.862150,EUR,4.73,,
GPA.3327-2711-8868-35387,"Oct 16, 2021",3:42:12 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,mdh5lm,US,SC,29607,USD,-0.82,0.862150,EUR,-0.71,,
GPA.3387-3931-5000-69975,"Oct 16, 2021",5:12:39 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,star2qlteue,US,TX,77316,USD,3.49,0.862150,EUR,3.01,,
GPA.3387-3931-5000-69975,"Oct 16, 2021",5:12:39 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,star2qlteue,US,TX,77316,USD,-0.52,0.862150,EUR,-0.45,,
GPA.3371-7301-0648-23343,"Oct 16, 2021",8:24:08 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,caymanlm,CA,NB,E2M 1V5,CAD,7.49,0.697050,EUR,5.22,,
GPA.3371-7301-0648-23343,"Oct 16, 2021",8:24:08 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,caymanlm,CA,NB,E2M 1V5,CAD,-1.12,0.697050,EUR,-0.78,,
GPA.3320-4521-0332-29152,"Oct 16, 2021",8:33:48 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,banon_cheets,US,FL,33810,USD,5.49,0.862150,EUR,4.73,,
GPA.3320-4521-0332-29152,"Oct 16, 2021",8:33:48 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,banon_cheets,US,FL,33810,USD,-0.82,0.862150,EUR,-0.71,,
GPA.3325-6875-5873-71108,"Oct 16, 2021",10:33:23 AM PDT,,Charge,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,d2q,US,VT,05701,USD,3.49,0.862150,EUR,3.01,,
GPA.3325-6875-5873-71108,"Oct 16, 2021",10:33:23 AM PDT,,Google fee,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,d2q,US,VT,05701,USD,-0.52,0.862150,EUR,-0.45,,
GPA.3380-5374-2790-04323,"Oct 16, 2021",10:38:02 AM PDT,,Charge,,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,charpf2,d2q,US,VT,05701,USD,5.49,0.862150,EUR,4.73,,
GPA.3380-5374-2790-04323,"Oct 16, 2021",10:38:02 AM PDT,,Google fee,,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,charpf2,d2q,US,VT,05701,USD,-0.82,0.862150,EUR,-0.71,,
GPA.3318-2251-6423-33641,"Oct 16, 2021",10:54:51 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,U705AA,US,MI,49120,USD,3.49,0.862150,EUR,3.01,,
GPA.3318-2251-6423-33641,"Oct 16, 2021",10:54:51 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,U705AA,US,MI,49120,USD,-0.52,0.862150,EUR,-0.45,,
GPA.3370-1830-0003-46608,"Oct 16, 2021",11:27:41 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,q2q,BE,,3545,EUR,3.50,1.000000,EUR,3.50,,
GPA.3371-3098-4621-29793,"Oct 16, 2021",11:53:50 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a32x,US,UT,84093,USD,3.49,0.862150,EUR,3.01,,
GPA.3371-3098-4621-29793,"Oct 16, 2021",11:53:50 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a32x,US,UT,84093,USD,-0.52,0.862150,EUR,-0.45,,
GPA.3308-2083-2447-53100,"Oct 16, 2021",12:15:31 PM PDT,,Charge,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,X606F,US,NV,89015,USD,3.49,0.862150,EUR,3.01,,
GPA.3308-2083-2447-53100,"Oct 16, 2021",12:15:31 PM PDT,,Google fee,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,X606F,US,NV,89015,USD,-0.52,0.862150,EUR,-0.45,,
GPA.3362-1551-5453-74885,"Oct 16, 2021",12:55:04 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,x1q,US,KS,66604,USD,3.49,0.862150,EUR,3.01,,
GPA.3362-1551-5453-74885,"Oct 16, 2021",12:55:04 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,x1q,US,KS,66604,USD,-0.52,0.862150,EUR,-0.45,,
GPA.3322-4206-4233-69383,"Oct 16, 2021",1:42:59 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c1q,US,WA,98270,USD,5.49,0.862150,EUR,4.73,,
GPA.3322-4206-4233-69383,"Oct 16, 2021",1:42:59 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c1q,US,WA,98270,USD,-0.82,0.862150,EUR,-0.71,,
GPA.3368-0181-9335-81289,"Oct 16, 2021",2:17:46 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,nairo,US,AZ,85128,USD,3.49,0.862150,EUR,3.01,,
GPA.3368-0181-9335-81289,"Oct 16, 2021",2:17:46 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,nairo,US,AZ,85128,USD,-0.52,0.862150,EUR,-0.45,,
GPA.3323-1231-9590-80666,"Oct 16, 2021",4:44:43 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,p3q,US,CA,94052,USD,3.49,0.862150,EUR,3.01,,
GPA.3323-1231-9590-80666,"Oct 16, 2021",4:44:43 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,p3q,US,CA,94052,USD,-0.52,0.862150,EUR,-0.45,,
GPA.3370-1971-5944-19705,"Oct 16, 2021",4:53:08 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,CA,94052,USD,5.49,0.862150,EUR,4.73,,
GPA.3370-1971-5944-19705,"Oct 16, 2021",4:53:08 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,CA,94052,USD,-0.82,0.862150,EUR,-0.71,,
GPA.3364-5386-9801-51624,"Oct 16, 2021",9:40:01 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c2q,US,AK,99687,USD,5.49,0.862150,EUR,4.73,,
GPA.3364-5386-9801-51624,"Oct 16, 2021",9:40:01 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c2q,US,AK,99687,USD,-0.82,0.862150,EUR,-0.71,,
GPA.3336-1413-4920-07726,"Oct 16, 2021",9:40:22 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqlteue,US,AK,99502,USD,5.49,0.862150,EUR,4.73,,
GPA.3336-1413-4920-07726,"Oct 16, 2021",9:40:22 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqlteue,US,AK,99502,USD,-0.82,0.862150,EUR,-0.71,,
GPA.3393-5710-1797-25144,"Oct 16, 2021",9:43:24 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqlteue,US,AK,99502,USD,5.49,0.862150,EUR,4.73,,
GPA.3393-5710-1797-25144,"Oct 16, 2021",9:43:24 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqlteue,US,AK,99502,USD,-0.82,0.862150,EUR,-0.71,,
GPA.3333-7231-6241-74606,"Oct 16, 2021",9:58:10 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,c2q,US,AK,99623,USD,3.49,0.862150,EUR,3.01,,
GPA.3333-7231-6241-74606,"Oct 16, 2021",9:58:10 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,c2q,US,AK,99623,USD,-0.52,0.862150,EUR,-0.45,,
GPA.3352-4006-4707-08730,"Oct 16, 2021",10:39:50 PM PDT,,Charge,,Mistrzostwa Europy 2012,com.droidbs.apps.ekapp2012,0,,merlinnfc,PL,,72-300,PLN,3.66,0.218890,EUR,0.80,,
GPA.3320-2963-0547-39992,"Oct 16, 2021",10:41:46 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,o1q,US,AR,72865,USD,5.49,0.862150,EUR,4.73,,
GPA.3320-2963-0547-39992,"Oct 16, 2021",10:41:46 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,o1q,US,AR,72865,USD,-0.82,0.862150,EUR,-0.71,,
GPA.3352-4006-4707-08730,"Oct 16, 2021",10:55:04 PM PDT,,Charge refund,Full,Mistrzostwa Europy 2012,com.droidbs.apps.ekapp2012,0,,merlinnfc,PL,,72-300,PLN,-3.66,0.218890,EUR,-0.80,,
GPA.3339-3467-4743-23244,"Oct 16, 2021",11:43:38 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,o1q,US,LA,70726,USD,3.49,0.862150,EUR,3.01,,
GPA.3339-3467-4743-23244,"Oct 16, 2021",11:43:38 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,o1q,US,LA,70726,USD,-0.52,0.862150,EUR,-0.45,,
GPA.3390-5131-3447-76442,"Oct 17, 2021",9:47:20 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d2q,US,TX,77001,USD,5.49,0.862150,EUR,4.73,,
GPA.3390-5131-3447-76442,"Oct 17, 2021",9:47:20 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d2q,US,TX,77001,USD,-0.82,0.862150,EUR,-0.71,,
GPA.3386-5918-6995-18119,"Oct 17, 2021",11:20:45 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,sargo,US,UT,84128,USD,3.49,0.862150,EUR,3.01,,
GPA.3386-5918-6995-18119,"Oct 17, 2021",11:20:45 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,sargo,US,UT,84128,USD,-0.52,0.862150,EUR,-0.45,,
GPA.3317-1023-2941-86689,"Oct 17, 2021",11:46:52 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,crosshatch,US,TX,79106,USD,5.49,0.862150,EUR,4.73,,
GPA.3317-1023-2941-86689,"Oct 17, 2021",11:46:52 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,crosshatch,US,TX,79106,USD,-0.82,0.862150,EUR,-0.71,,
GPA.3358-2017-2480-43707,"Oct 17, 2021",2:20:48 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,alphalm,US,IN,47060,USD,5.49,0.862550,EUR,4.74,,
GPA.3358-2017-2480-43707,"Oct 17, 2021",2:20:48 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,alphalm,US,IN,47060,USD,-0.82,0.862550,EUR,-0.71,,
GPA.3341-2486-8641-42935,"Oct 17, 2021",3:07:08 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a11q,US,IN,47043,USD,5.49,0.862550,EUR,4.74,,
GPA.3341-2486-8641-42935,"Oct 17, 2021",3:07:08 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a11q,US,IN,47043,USD,-0.82,0.862550,EUR,-0.71,,
GPA.3385-5420-4494-77312,"Oct 17, 2021",3:07:45 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a11q,US,IN,47043,USD,3.49,0.862550,EUR,3.01,,
GPA.3385-5420-4494-77312,"Oct 17, 2021",3:07:45 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a11q,US,IN,47043,USD,-0.52,0.862550,EUR,-0.45,,
GPA.3301-6454-8158-95997,"Oct 17, 2021",4:23:51 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,b2q,US,NC,28073,USD,5.49,0.862000,EUR,4.73,,
GPA.3301-6454-8158-95997,"Oct 17, 2021",4:23:51 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,b2q,US,NC,28073,USD,-0.82,0.862000,EUR,-0.71,,
GPA.3361-9313-6668-82341,"Oct 17, 2021",11:37:27 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a51,DE,,10369,EUR,3.56,1.000000,EUR,3.56,,
GPA.3396-0585-9771-87773,"Oct 18, 2021",4:07:21 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,mdh10xlm,US,SC,29126,USD,5.49,0.863400,EUR,4.74,,
GPA.3396-0585-9771-87773,"Oct 18, 2021",4:07:21 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,mdh10xlm,US,SC,29126,USD,-0.82,0.863400,EUR,-0.71,,
GPA.3385-8770-2615-18952,"Oct 18, 2021",11:21:44 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,bolt,US,AR,72714,USD,5.49,0.860550,EUR,4.72,,
GPA.3385-8770-2615-18952,"Oct 18, 2021",11:21:44 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,bolt,US,AR,72714,USD,-0.82,0.860550,EUR,-0.71,,
GPA.3310-9119-7687-36785,"Oct 18, 2021",11:22:33 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,bolt,US,AR,72714,USD,3.49,0.860550,EUR,3.00,,
GPA.3310-9119-7687-36785,"Oct 18, 2021",11:22:33 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,bolt,US,AR,72714,USD,-0.52,0.860550,EUR,-0.45,,
GPA.3369-8167-2627-57688,"Oct 18, 2021",11:54:43 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,kiev,US,VT,05468,USD,3.49,0.860550,EUR,3.00,,
GPA.3369-8167-2627-57688,"Oct 18, 2021",11:54:43 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,kiev,US,VT,05468,USD,-0.52,0.860550,EUR,-0.45,,
GPA.3374-6690-6577-50153,"Oct 18, 2021",4:14:07 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,X606F,US,LA,71409,USD,3.49,0.861150,EUR,3.01,,
GPA.3374-6690-6577-50153,"Oct 18, 2021",4:14:07 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,X606F,US,LA,71409,USD,-0.52,0.861150,EUR,-0.45,,
GPA.3337-5394-7292-50737,"Oct 18, 2021",7:01:32 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,river,US,NY,14617,USD,5.49,0.860200,EUR,4.72,,
GPA.3337-5394-7292-50737,"Oct 18, 2021",7:01:32 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,river,US,NY,14617,USD,-0.82,0.860200,EUR,-0.71,,
GPA.3308-8934-0469-98210,"Oct 18, 2021",7:02:04 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,river,US,NY,14617,USD,3.49,0.860200,EUR,3.00,,
GPA.3308-8934-0469-98210,"Oct 18, 2021",7:02:04 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,river,US,NY,14617,USD,-0.52,0.860200,EUR,-0.45,,
GPA.3380-7656-9649-54147,"Oct 18, 2021",10:52:22 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a70q,DE,,72770,EUR,3.56,1.000000,EUR,3.56,,
GPA.3322-2406-7843-85463,"Oct 18, 2021",11:15:41 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,HWLYA,SE,,21443,SEK,21.08,0.099528,EUR,2.10,,
GPA.3332-7104-2382-01351,"Oct 18, 2021",11:16:11 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,HWLYA,SE,,21443,SEK,33.32,0.099528,EUR,3.32,,
GPA.3363-9381-7698-89467,"Oct 19, 2021",4:36:54 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,sweet,PL,,03-164,PLN,8.98,0.218720,EUR,1.96,,
GPA.3332-6853-1300-84940,"Oct 19, 2021",6:39:51 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,blueline,US,OK,73003,USD,5.49,0.857950,EUR,4.71,,
GPA.3332-6853-1300-84940,"Oct 19, 2021",6:39:51 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,blueline,US,OK,73003,USD,-0.82,0.857950,EUR,-0.70,,
GPA.3363-9943-1950-08355,"Oct 19, 2021",9:16:35 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,rav,US,NJ,08724,USD,3.49,0.858800,EUR,3.00,,
GPA.3363-9943-1950-08355,"Oct 19, 2021",9:16:35 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,rav,US,NJ,08724,USD,-0.52,0.858800,EUR,-0.45,,
GPA.3374-9759-4725-90770,"Oct 19, 2021",9:54:10 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,star2qltesq,US,MT,59934,USD,5.49,0.858800,EUR,4.71,,
GPA.3374-9759-4725-90770,"Oct 19, 2021",9:54:10 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,star2qltesq,US,MT,59934,USD,-0.82,0.858800,EUR,-0.70,,
GPA.3348-3136-9310-18671,"Oct 19, 2021",2:30:18 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dreamqltesq,US,NY,12549,USD,5.49,0.859500,EUR,4.72,,
GPA.3348-3136-9310-18671,"Oct 19, 2021",2:30:18 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dreamqltesq,US,NY,12549,USD,-0.82,0.859500,EUR,-0.70,,
GPA.3324-4333-8594-48535,"Oct 19, 2021",2:34:32 PM PDT,,Charge,,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,charpf2,beyond2q,US,FL,32937,USD,5.49,0.859500,EUR,4.72,,
GPA.3324-4333-8594-48535,"Oct 19, 2021",2:34:32 PM PDT,,Google fee,,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,charpf2,beyond2q,US,FL,32937,USD,-0.82,0.859500,EUR,-0.70,,
GPA.3394-8328-8294-47047,"Oct 19, 2021",5:57:13 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c2q,US,WA,98403,USD,5.49,0.859450,EUR,4.72,,
GPA.3394-8328-8294-47047,"Oct 19, 2021",5:57:13 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c2q,US,WA,98403,USD,-0.82,0.859450,EUR,-0.70,,
GPA.3352-5846-5274-15688,"Oct 19, 2021",10:21:44 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a50,US,AZ,85138,USD,3.49,0.858650,EUR,3.00,,
GPA.3352-5846-5274-15688,"Oct 19, 2021",10:21:44 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a50,US,AZ,85138,USD,-0.52,0.858650,EUR,-0.45,,
GPA.3374-6267-6484-83684,"Oct 20, 2021",2:28:27 AM PDT,,Charge,,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,charpf2,y2q,US,OH,45236,USD,5.49,0.860200,EUR,4.72,,
GPA.3374-6267-6484-83684,"Oct 20, 2021",2:28:27 AM PDT,,Google fee,,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,charpf2,y2q,US,OH,45236,USD,-0.82,0.860200,EUR,-0.71,,
GPA.3301-0466-5818-51057,"Oct 20, 2021",2:46:47 AM PDT,,Charge,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,o1s,AU,,6101,AUD,4.35,0.644130,EUR,2.80,,
GPA.3301-0466-5818-51057,"Oct 20, 2021",2:46:47 AM PDT,,Google fee,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,o1s,AU,,6101,AUD,-0.65,0.644130,EUR,-0.42,,
GPA.3348-2027-3824-35706,"Oct 20, 2021",3:31:24 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,hero2lte,DE,,65201,EUR,3.56,1.000000,EUR,3.56,,
GPA.3378-8320-4471-88216,"Oct 20, 2021",3:32:25 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d2xq2,US,MT,59901,USD,5.49,0.858150,EUR,4.71,,
GPA.3378-8320-4471-88216,"Oct 20, 2021",3:32:25 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d2xq2,US,MT,59901,USD,-0.82,0.858150,EUR,-0.70,,
GPA.3347-0234-4398-82086,"Oct 20, 2021",4:09:45 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,star2qltesq,US,OH,44054,USD,3.49,0.858350,EUR,3.00,,
