Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.3395-8307-7006-79064,"Aug 12, 2021",3:46:14 AM PDT,,Google fee,,Dragon Live wallpaper,com.droidbs.wallpaper.live.dragon,0,,gts4lwifi,US,MA,02777,USD,-0.15,0.851300,EUR,-0.13
GPA.3314-5889-5793-87604,"Aug 12, 2021",5:19:56 AM PDT,,Charge,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,t2q,US,IN,47804,USD,3.49,0.852050,EUR,2.97
GPA.3314-5889-5793-87604,"Aug 12, 2021",5:19:56 AM PDT,,Google fee,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,t2q,US,IN,47804,USD,-0.52,0.852050,EUR,-0.44
GPA.3318-8459-1462-24800,"Aug 12, 2021",9:10:19 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,o1q,US,CT,06340,USD,3.49,0.852600,EUR,2.98
GPA.3318-8459-1462-24800,"Aug 12, 2021",9:10:19 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,o1q,US,CT,06340,USD,-0.52,0.852600,EUR,-0.44
GPA.3311-4131-1398-60036,"Aug 12, 2021",9:28:39 AM PDT,,Charge,,Site Crawler,com.vansteinengroentjes.apps.sitecrawler,0,,j7topeltevzw,US,NC,27053,USD,3.49,0.852600,EUR,2.98
GPA.3311-4131-1398-60036,"Aug 12, 2021",9:28:39 AM PDT,,Google fee,,Site Crawler,com.vansteinengroentjes.apps.sitecrawler,0,,j7topeltevzw,US,NC,27053,USD,-0.52,0.852600,EUR,-0.44
GPA.3327-9191-9910-80511,"Aug 12, 2021",1:10:11 PM PDT,,Charge,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,r8q,US,TX,79336,USD,3.49,0.852400,EUR,2.97
GPA.3327-9191-9910-80511,"Aug 12, 2021",1:10:11 PM PDT,,Google fee,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,r8q,US,TX,79336,USD,-0.52,0.852400,EUR,-0.44
GPA.3360-3414-4398-41195,"Aug 12, 2021",3:30:12 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,taimen,US,AZ,85716,USD,3.49,0.852500,EUR,2.98
GPA.3360-3414-4398-41195,"Aug 12, 2021",3:30:12 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,taimen,US,AZ,85716,USD,-0.52,0.852500,EUR,-0.44
GPA.3373-6047-8602-00253,"Aug 12, 2021",8:49:49 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,gta4lwifi,US,OH,43068,USD,3.49,0.851850,EUR,2.97
GPA.3373-6047-8602-00253,"Aug 12, 2021",8:49:49 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,gta4lwifi,US,OH,43068,USD,-0.52,0.851850,EUR,-0.44
GPA.3362-2244-0315-89726,"Aug 12, 2021",8:50:11 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,gta4lwifi,US,OH,43068,USD,5.49,0.851850,EUR,4.68
GPA.3362-2244-0315-89726,"Aug 12, 2021",8:50:11 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,gta4lwifi,US,OH,43068,USD,-0.82,0.851850,EUR,-0.70
GPA.3352-5529-2274-57057,"Aug 12, 2021",10:34:59 PM PDT,,Charge,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,a42xuq,US,VA,22401,USD,3.49,0.851750,EUR,2.97
GPA.3352-5529-2274-57057,"Aug 12, 2021",10:34:59 PM PDT,,Google fee,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,a42xuq,US,VA,22401,USD,-0.52,0.851750,EUR,-0.44
GPA.3379-8547-4620-21768,"Aug 12, 2021",10:35:16 PM PDT,,Charge,,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,charpf2,a42xuq,US,VA,22401,USD,5.49,0.851750,EUR,4.68
GPA.3379-8547-4620-21768,"Aug 12, 2021",10:35:16 PM PDT,,Google fee,,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,charpf2,a42xuq,US,VA,22401,USD,-0.82,0.851750,EUR,-0.70
GPA.3362-6079-2267-09753,"Aug 13, 2021",3:28:23 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,y2q,US,MS,39564,USD,5.49,0.851700,EUR,4.68
GPA.3362-6079-2267-09753,"Aug 13, 2021",3:28:23 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,y2q,US,MS,39564,USD,-0.82,0.851700,EUR,-0.70
GPA.3322-9626-4163-57866,"Aug 13, 2021",3:46:05 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c1s,GB,,CM11 2SG,GBP,2.97,1.175500,EUR,3.49
GPA.3354-4161-1053-01754,"Aug 13, 2021",6:05:28 AM PDT,,Charge,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,z3q,US,GA,30068,USD,2.49,0.850300,EUR,2.12
GPA.3354-4161-1053-01754,"Aug 13, 2021",6:05:28 AM PDT,,Google fee,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,z3q,US,GA,30068,USD,-0.37,0.850300,EUR,-0.31
GPA.3336-5135-0710-05279,"Aug 13, 2021",7:51:33 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,NX659J-UN,US,IL,62263,USD,3.49,0.850000,EUR,2.97
GPA.3336-5135-0710-05279,"Aug 13, 2021",7:51:33 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,NX659J-UN,US,IL,62263,USD,-0.52,0.850000,EUR,-0.44
GPA.3362-9418-4247-65839,"Aug 13, 2021",7:51:50 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,NX659J-UN,US,IL,62263,USD,5.49,0.850000,EUR,4.67
GPA.3362-9418-4247-65839,"Aug 13, 2021",7:51:50 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,NX659J-UN,US,IL,62263,USD,-0.82,0.850000,EUR,-0.70
GPA.3311-8635-8080-47214,"Aug 13, 2021",8:53:00 AM PDT,,Charge,,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,unlockcharactermanager,dream2qltesq,US,WA,98055,USD,1.99,0.849600,EUR,1.69
GPA.3311-8635-8080-47214,"Aug 13, 2021",8:53:00 AM PDT,,Google fee,,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,unlockcharactermanager,dream2qltesq,US,WA,98055,USD,-0.30,0.849600,EUR,-0.25
GPA.3307-4006-7539-13824,"Aug 13, 2021",8:53:20 AM PDT,,Charge,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,dream2qltesq,US,WA,98055,USD,2.49,0.849600,EUR,2.12
GPA.3307-4006-7539-13824,"Aug 13, 2021",8:53:20 AM PDT,,Google fee,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,dream2qltesq,US,WA,98055,USD,-0.37,0.849600,EUR,-0.31
GPA.3396-6063-1210-67238,"Aug 13, 2021",2:11:00 PM PDT,,Charge,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,sunfish,CA,QC,J4j 3z5,CAD,2.39,0.677240,EUR,1.62
GPA.3396-6063-1210-67238,"Aug 13, 2021",2:11:00 PM PDT,,Google fee,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,sunfish,CA,QC,J4j 3z5,CAD,-0.36,0.677240,EUR,-0.24
GPA.3391-1212-8674-65899,"Aug 13, 2021",4:20:08 PM PDT,,Charge,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,HWAGS2,CA,AB,T0B 2X0,CAD,4.49,0.677430,EUR,3.04
GPA.3391-1212-8674-65899,"Aug 13, 2021",4:20:08 PM PDT,,Google fee,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,HWAGS2,CA,AB,T0B 2X0,CAD,-0.67,0.677430,EUR,-0.45
GPA.3313-1368-0258-66901,"Aug 13, 2021",4:22:36 PM PDT,,Charge,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,a71,AU,,3160,AUD,4.35,0.625010,EUR,2.72
GPA.3313-1368-0258-66901,"Aug 13, 2021",4:22:36 PM PDT,,Google fee,,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,dmtoolspf2,a71,AU,,3160,AUD,-0.65,0.625010,EUR,-0.41
GPA.3390-7465-5059-16792,"Aug 13, 2021",4:23:17 PM PDT,,Charge,,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,charpf2,a71,AU,,3160,AUD,7.26,0.625010,EUR,4.54
GPA.3390-7465-5059-16792,"Aug 13, 2021",4:23:17 PM PDT,,Google fee,,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,charpf2,a71,AU,,3160,AUD,-1.09,0.625010,EUR,-0.68
GPA.3363-6099-9370-08464,"Aug 13, 2021",5:19:35 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a51,US,TX,77373,USD,5.49,0.847800,EUR,4.65
GPA.3363-6099-9370-08464,"Aug 13, 2021",5:19:35 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a51,US,TX,77373,USD,-0.82,0.847800,EUR,-0.70
GPA.3341-7304-5168-85697,"Aug 13, 2021",5:37:05 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,OnePlusN10TMO,US,WA,98837,USD,3.49,0.847800,EUR,2.96
GPA.3341-7304-5168-85697,"Aug 13, 2021",5:37:05 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,OnePlusN10TMO,US,WA,98837,USD,-0.52,0.847800,EUR,-0.44
GPA.3355-9709-2971-71050,"Aug 14, 2021",3:17:28 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond1,AU,QLD,4102,AUD,7.26,0.625010,EUR,4.54
GPA.3355-9709-2971-71050,"Aug 14, 2021",3:17:28 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond1,AU,QLD,4102,AUD,-1.09,0.625010,EUR,-0.68
GPA.3334-0542-3354-58227,"Aug 14, 2021",4:47:31 AM PDT,,Charge,,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,unlockcharactermanager,RC555L,US,WI,54703,USD,1.99,0.847800,EUR,1.69
GPA.3334-0542-3354-58227,"Aug 14, 2021",4:47:31 AM PDT,,Google fee,,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,unlockcharactermanager,RC555L,US,WI,54703,USD,-0.30,0.847800,EUR,-0.25
GPA.3342-4130-8349-34282,"Aug 14, 2021",7:31:33 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a42xq,NO,,2918,NOK,32.64,0.096357,EUR,3.15
GPA.3348-6214-7727-37174,"Aug 14, 2021",9:36:53 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,c2q,US,WA,99350,USD,3.49,0.847800,EUR,2.96
GPA.3348-6214-7727-37174,"Aug 14, 2021",9:36:53 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,c2q,US,WA,99350,USD,-0.52,0.847800,EUR,-0.44
GPA.3358-9063-1333-88077,"Aug 14, 2021",9:37:07 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c2q,US,WA,99350,USD,5.49,0.847800,EUR,4.65
GPA.3358-9063-1333-88077,"Aug 14, 2021",9:37:07 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c2q,US,WA,99350,USD,-0.82,0.847800,EUR,-0.70
GPA.3343-9426-8761-18219,"Aug 14, 2021",10:26:03 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dreamlte,DE,,40468,EUR,3.56,1.000000,EUR,3.56
GPA.3355-5982-4245-15104,"Aug 14, 2021",10:26:12 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a51,DE,,45881,EUR,2.13,1.000000,EUR,2.13
GPA.3330-4942-2919-00116,"Aug 14, 2021",11:09:22 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,gta4xlwifi,US,GA,31829,USD,3.49,0.847800,EUR,2.96
GPA.3330-4942-2919-00116,"Aug 14, 2021",11:09:22 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,gta4xlwifi,US,GA,31829,USD,-0.52,0.847800,EUR,-0.44
GPA.3324-3384-8705-58994,"Aug 14, 2021",11:16:36 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a11q,US,FL,32760,USD,5.49,0.847800,EUR,4.65
GPA.3324-3384-8705-58994,"Aug 14, 2021",11:16:36 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a11q,US,FL,32760,USD,-0.82,0.847800,EUR,-0.70
GPA.3371-1696-9963-63001,"Aug 14, 2021",1:32:33 PM PDT,,Charge,,Mistrzostwa Europy 2012,com.droidbs.apps.ekapp2012,0,,X304L,PL,,86-105,PLN,3.66,0.219060,EUR,0.80
GPA.3341-3292-9323-64804,"Aug 14, 2021",1:59:46 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,crosshatch,US,CA,94551,USD,5.49,0.847800,EUR,4.65
GPA.3341-3292-9323-64804,"Aug 14, 2021",1:59:46 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,crosshatch,US,CA,94551,USD,-0.82,0.847800,EUR,-0.70
GPA.3367-8493-2010-98615,"Aug 14, 2021",2:22:54 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond1q,CA,MB,R2C1Z1,CAD,7.49,0.677430,EUR,5.07
GPA.3367-8493-2010-98615,"Aug 14, 2021",2:22:54 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond1q,CA,MB,R2C1Z1,CAD,-1.12,0.677430,EUR,-0.76
GPA.3386-7913-1345-43778,"Aug 14, 2021",3:06:28 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,dreamlte,AU,,5372,AUD,4.35,0.625010,EUR,2.72
GPA.3386-7913-1345-43778,"Aug 14, 2021",3:06:28 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,dreamlte,AU,,5372,AUD,-0.65,0.625010,EUR,-0.41
GPA.3356-3692-4677-58220,"Aug 14, 2021",3:47:12 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d2q,US,AL,36544,USD,5.49,0.847800,EUR,4.65
GPA.3356-3692-4677-58220,"Aug 14, 2021",3:47:12 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d2q,US,AL,36544,USD,-0.82,0.847800,EUR,-0.70
GPA.3365-5804-2639-99662,"Aug 14, 2021",4:20:45 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,Tokyo_Lite_4G,US,TX,77535,USD,5.49,0.847800,EUR,4.65
GPA.3365-5804-2639-99662,"Aug 14, 2021",4:20:45 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,Tokyo_Lite_4G,US,TX,77535,USD,-0.82,0.847800,EUR,-0.70
GPA.3376-1328-6267-58030,"Aug 14, 2021",5:11:37 PM PDT,,Charge,,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,unlockcharactermanager,sofia,US,AZ,85225,USD,1.99,0.847800,EUR,1.69
GPA.3376-1328-6267-58030,"Aug 14, 2021",5:11:37 PM PDT,,Google fee,,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,unlockcharactermanager,sofia,US,AZ,85225,USD,-0.30,0.847800,EUR,-0.25
GPA.3346-8469-7953-09416,"Aug 14, 2021",5:42:56 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a20p,US,CA,93065,USD,3.49,0.847800,EUR,2.96
GPA.3346-8469-7953-09416,"Aug 14, 2021",5:42:56 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a20p,US,CA,93065,USD,-0.52,0.847800,EUR,-0.44
GPA.3322-1813-1781-14618,"Aug 14, 2021",8:54:58 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,channel,US,PA,18512,USD,5.49,0.847800,EUR,4.65
GPA.3322-1813-1781-14618,"Aug 14, 2021",8:54:58 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,channel,US,PA,18512,USD,-0.82,0.847800,EUR,-0.70
GPA.3361-8100-6519-50510,"Aug 14, 2021",10:28:21 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond2q,US,MI,48629,USD,3.49,0.847800,EUR,2.96
GPA.3361-8100-6519-50510,"Aug 14, 2021",10:28:21 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond2q,US,MI,48629,USD,-0.52,0.847800,EUR,-0.44
GPA.3391-5018-8710-20025,"Aug 15, 2021",1:52:18 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sofia,US,KS,66067,USD,5.49,0.847800,EUR,4.65
GPA.3391-5018-8710-20025,"Aug 15, 2021",1:52:18 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sofia,US,KS,66067,USD,-0.82,0.847800,EUR,-0.70
GPA.3303-9050-7868-75337,"Aug 15, 2021",3:59:26 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a70q,DE,,51645,EUR,3.56,1.000000,EUR,3.56
GPA.3305-1239-8522-39062,"Aug 15, 2021",7:11:06 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,dreamqltesq,US,CO,80104,USD,3.49,0.847800,EUR,2.96
GPA.3305-1239-8522-39062,"Aug 15, 2021",7:11:06 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,dreamqltesq,US,CO,80104,USD,-0.52,0.847800,EUR,-0.44
GPA.3323-7504-3409-61945,"Aug 15, 2021",9:08:11 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a31,PH,,,PHP,295.00,0.016799,EUR,4.96
GPA.3323-7504-3409-61945,"Aug 15, 2021",9:08:11 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a31,PH,,,PHP,-44.25,0.016799,EUR,-0.74
GPA.3321-9518-2935-85080,"Aug 15, 2021",9:26:07 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a52xq,US,NY,12190,USD,3.49,0.847800,EUR,2.96
GPA.3321-9518-2935-85080,"Aug 15, 2021",9:26:07 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a52xq,US,NY,12190,USD,-0.52,0.847800,EUR,-0.44
GPA.3374-9155-0838-44333,"Aug 15, 2021",12:27:20 PM PDT,,Charge,,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,1,charpf2,beyond1,FR,,79180,EUR,3.54,1.000000,EUR,3.54
GPA.3343-7728-3789-29033,"Aug 15, 2021",1:00:04 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,htc_m8,GB,,DA5 3QJ,GBP,2.97,1.173100,EUR,3.48
GPA.3327-5388-5154-75813,"Aug 15, 2021",2:11:11 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sofiap,US,TX,76131,USD,5.49,0.847700,EUR,4.65
GPA.3327-5388-5154-75813,"Aug 15, 2021",2:11:11 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sofiap,US,TX,76131,USD,-0.82,0.847700,EUR,-0.70
GPA.3366-5605-5063-23206,"Aug 15, 2021",3:20:48 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sunfish,US,FL,33931,USD,5.49,0.847700,EUR,4.65
GPA.3366-5605-5063-23206,"Aug 15, 2021",3:20:48 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sunfish,US,FL,33931,USD,-0.82,0.847700,EUR,-0.70
GPA.3378-6765-3006-81812,"Aug 15, 2021",3:21:03 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,sunfish,US,FL,33931,USD,3.49,0.847700,EUR,2.96
GPA.3378-6765-3006-81812,"Aug 15, 2021",3:21:03 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,sunfish,US,FL,33931,USD,-0.52,0.847700,EUR,-0.44
GPA.3305-4882-8551-00142,"Aug 15, 2021",5:18:44 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,judyln,US,VA,24301,USD,5.49,0.847950,EUR,4.66
GPA.3305-4882-8551-00142,"Aug 15, 2021",5:18:44 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,judyln,US,VA,24301,USD,-0.82,0.847950,EUR,-0.70
GPA.3359-4834-7493-40386,"Aug 15, 2021",6:00:04 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond1q,US,TX,76708,USD,5.49,0.847750,EUR,4.65
GPA.3359-4834-7493-40386,"Aug 15, 2021",6:00:04 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond1q,US,TX,76708,USD,-0.82,0.847750,EUR,-0.70
GPA.3306-2861-6174-35112,"Aug 15, 2021",6:23:34 PM PDT,,Charge,,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,unlockcharactermanager,dipper,CH,,6978,CHF,1.90,0.926150,EUR,1.76
GPA.3306-2861-6174-35112,"Aug 15, 2021",6:23:34 PM PDT,,Google fee,,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,unlockcharactermanager,dipper,CH,,6978,CHF,-0.28,0.926150,EUR,-0.26
GPA.3326-8502-3205-75108,"Aug 15, 2021",7:22:59 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,WI,54479,USD,5.49,0.847750,EUR,4.65
GPA.3326-8502-3205-75108,"Aug 15, 2021",7:22:59 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,WI,54479,USD,-0.82,0.847750,EUR,-0.70
GPA.3371-7135-6234-17691,"Aug 15, 2021",7:46:26 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,bramble,US,OK,74354,USD,5.49,0.847750,EUR,4.65
GPA.3371-7135-6234-17691,"Aug 15, 2021",7:46:26 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,bramble,US,OK,74354,USD,-0.82,0.847750,EUR,-0.70
GPA.3328-0634-2267-58136,"Aug 15, 2021",8:43:53 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,cruiserltesq,US,FL,33707,USD,5.49,0.847650,EUR,4.65
